% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
36202 +1.626973045e-08 +1.626973045e-08 +6.085000002e+01 +6.085000002e+01 +1.2548e+00 +3.1949e+00 -7.7451e-01 +1.8436e+00 +1.8940e+00 -3.6471e-01 +2.0533e+00 -2.1181e+00 -2.0269e+00 +5.8112e-02 +1.6656e+00 -3.1214e+00 +1.9341e+00 -1.3009e+00 -1.8304e+00 +2.9535e+00 -1.1941e+00 -1.1027e+00 -8.9263e-03 +5.2714e-01
300620 +1.195231647e-08 +1.195231647e-08 +6.085000001e+01 +6.085000001e+01 +1.2299e+00 +3.2136e+00 -7.7302e-01 +1.8438e+00 +1.9016e+00 -3.6122e-01 +2.0557e+00 -2.1275e+00 -2.0163e+00 +5.6890e-02 +1.6476e+00 -3.1128e+00 +1.9234e+00 -1.2958e+00 -1.8344e+00 +2.9542e+00 -1.1978e+00 -1.1161e+00 -1.4708e-02 +5.4183e-01
% function evaluation | noise-free fitness - Fopt (-1.435000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.012702231e+01 +8.012702231e+01 -6.337297769e+01 -6.337297769e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
144 +7.931262397e+01 +7.931262397e+01 -6.418737603e+01 -6.418737603e+01 +1.8026e+00 -1.1739e+00 -4.9340e+00 +3.8409e+00 -1.8526e+00 +2.1154e+00 +2.6104e+00 +3.3470e+00 -9.9157e-02 -2.6087e+00 +1.5171e+00 +1.2824e+00 -8.1751e-01 +4.5520e+00 +3.1994e+00 -3.9458e+00 +9.6495e-01 -2.0087e+00 +1.8503e+00 -2.5368e+00
201 +7.722654553e+01 +7.722654553e+01 -6.627345447e+01 -6.627345447e+01 +2.2985e+00 -1.0208e+00 -4.7874e+00 +3.7965e+00 -2.3546e+00 +2.0719e+00 +2.1962e+00 +3.1258e+00 -2.5189e-01 -2.8218e+00 +2.1226e+00 +1.4891e+00 +1.5344e-01 +4.6954e+00 +3.0611e+00 -3.6823e+00 +6.9642e-01 -2.2156e+00 +2.3492e+00 -2.4183e+00
223 +7.567248757e+01 +7.567248757e+01 -6.782751243e+01 -6.782751243e+01 +1.8864e+00 -1.5704e+00 -4.6572e+00 +3.8951e+00 -2.4830e+00 +1.4454e+00 +2.1876e+00 +3.5673e+00 -5.2420e-01 -3.4416e+00 +2.2836e+00 +3.9520e-01 +4.2348e-02 +4.9034e+00 +2.3804e+00 -3.6682e+00 +1.0680e+00 -2.2373e+00 +1.9258e+00 -2.6398e+00
254 +7.340171405e+01 +7.340171405e+01 -7.009828595e+01 -7.009828595e+01 +2.1633e+00 -1.7169e+00 -4.2159e+00 +4.4111e+00 -2.2607e+00 +1.7167e+00 +2.5279e+00 +3.2309e+00 +4.0283e-02 -1.9855e+00 +2.4337e+00 +1.6434e-01 +5.1120e-01 +5.6772e+00 +3.0186e+00 -3.5198e+00 +2.1433e+00 -1.8441e+00 +2.2591e+00 -2.1150e+00
268 +7.177859619e+01 +7.177859619e+01 -7.172140381e+01 -7.172140381e+01 +2.1900e+00 -1.1408e+00 -3.2120e+00 +4.2067e+00 -1.5091e+00 +2.1894e+00 +1.0403e+00 +4.3748e+00 +1.2949e-01 -3.6065e+00 +1.8245e+00 -5.0958e-01 -3.0341e-01 +4.9603e+00 +3.4938e+00 -3.1093e+00 +1.7373e+00 -1.6522e+00 +2.1827e+00 -3.3688e+00
289 +7.054671708e+01 +7.054671708e+01 -7.295328292e+01 -7.295328292e+01 +1.3853e+00 -1.1122e+00 -3.1459e+00 +4.6960e+00 -1.1652e+00 +9.8235e-01 +1.4703e+00 +3.8062e+00 +9.6606e-01 -2.9663e+00 +1.8572e+00 -6.6387e-02 +1.3013e+00 +4.4164e+00 +2.8581e+00 -3.4534e+00 +2.7803e+00 -1.9782e+00 +1.5949e+00 -3.3788e+00
292 +6.883711516e+01 +6.883711516e+01 -7.466288484e+01 -7.466288484e+01 +2.8130e+00 -5.0572e-01 -4.0321e+00 +3.9705e+00 -1.4569e+00 +1.6661e+00 +9.4027e-01 +3.2277e+00 +4.6217e-01 -3.1582e+00 +2.3240e+00 -5.8299e-01 +1.3378e+00 +4.6237e+00 +3.9228e+00 -4.1246e+00 +1.3692e+00 -1.3626e+00 +1.8335e+00 -3.0565e+00
335 +6.678739847e+01 +6.678739847e+01 -7.671260153e+01 -7.671260153e+01 +1.2739e+00 -1.3660e+00 -2.1081e+00 +4.7900e+00 -1.5267e+00 +1.7559e+00 -1.0266e-01 +3.9777e+00 +1.2647e+00 -3.8339e+00 +2.6027e+00 -1.1313e+00 +1.1887e+00 +4.7158e+00 +3.8309e+00 -4.4386e+00 +1.1921e+00 -1.9551e+00 +2.7543e+00 -3.2216e+00
343 +6.408821824e+01 +6.408821824e+01 -7.941178176e+01 -7.941178176e+01 +2.5835e+00 -9.0442e-01 -3.6149e+00 +4.4148e+00 -1.4290e+00 +1.3992e+00 -7.2784e-01 +3.0551e+00 +8.2037e-01 -4.1373e+00 +1.3586e+00 -2.0876e-01 +8.3354e-01 +5.3108e+00 +3.6933e+00 -3.8332e+00 +2.1141e+00 -1.2141e+00 +2.6888e+00 -3.1111e+00
346 +5.832250481e+01 +5.832250481e+01 -8.517749519e+01 -8.517749519e+01 +3.7381e+00 -1.3433e+00 -2.6242e+00 +4.6524e+00 -7.5961e-01 +1.9744e+00 +4.4115e-02 +3.2829e+00 +1.5797e+00 -3.1704e+00 +3.0047e+00 -4.1334e-01 +1.2316e+00 +4.7377e+00 +3.1931e+00 -4.1832e+00 +2.4755e+00 -1.5060e+00 +2.8095e+00 -2.5543e+00
354 +5.508090798e+01 +5.508090798e+01 -8.841909202e+01 -8.841909202e+01 +2.9255e+00 -2.4924e+00 -2.8716e+00 +4.1399e+00 -2.5521e+00 +9.0117e-01 +2.8800e-02 +4.0388e+00 +6.4754e-01 -4.1155e+00 +3.4467e+00 -9.3721e-01 +3.5252e+00 +4.4572e+00 +3.3477e+00 -4.5553e+00 +1.4852e+00 -1.3703e+00 +3.2680e+00 -1.8713e+00
360 +5.094225800e+01 +5.094225800e+01 -9.255774200e+01 -9.255774200e+01 +4.0207e+00 -9.9716e-01 -2.7228e+00 +3.8221e+00 -1.3284e+00 +8.3111e-01 -1.3455e+00 +3.0888e+00 +1.7364e+00 -4.7834e+00 +2.2689e+00 -3.2816e-01 +2.0872e+00 +4.1083e+00 +3.9735e+00 -4.4559e+00 +2.7283e+00 -1.9211e+00 +2.3559e+00 -3.0629e+00
361 +4.491428248e+01 +4.491428248e+01 -9.858571752e+01 -9.858571752e+01 +3.4203e+00 -1.4101e+00 -2.1109e+00 +3.4709e+00 -1.8901e+00 +1.2837e+00 -1.1799e+00 +3.2304e+00 +1.2472e+00 -3.7456e+00 +1.5744e+00 -1.1401e+00 +9.4652e-01 +3.8123e+00 +3.3716e+00 -4.8214e+00 +2.8292e+00 -1.5995e+00 +3.0041e+00 -3.2267e+00
366 +4.434282765e+01 +4.434282765e+01 -9.915717235e+01 -9.915717235e+01 +3.2730e+00 -8.2881e-01 -3.5410e+00 +4.3122e+00 -3.1669e+00 +8.6557e-01 -2.7233e-01 +2.8852e+00 +9.3984e-01 -4.2284e+00 +3.9583e+00 -1.5496e+00 +2.1381e+00 +4.9987e+00 +3.1193e+00 -5.2196e+00 +2.5288e+00 -1.4856e+00 +2.3578e+00 -3.6172e+00
374 +4.247381081e+01 +4.247381081e+01 -1.010261892e+02 -1.010261892e+02 +3.1689e+00 -1.4967e+00 -2.9860e+00 +4.1651e+00 -2.1557e+00 +1.0555e+00 -1.0324e+00 +3.1156e+00 +1.0777e+00 -3.9999e+00 +2.8039e+00 -7.9284e-01 +1.8398e+00 +4.3766e+00 +3.4460e+00 -4.7571e+00 +2.2404e+00 -1.3865e+00 +2.7913e+00 -2.9793e+00
393 +3.596904524e+01 +3.596904524e+01 -1.075309548e+02 -1.075309548e+02 +2.8631e+00 -2.4914e+00 -1.2410e+00 +3.9402e+00 -2.5117e+00 +2.3462e-01 -1.1544e+00 +2.6211e+00 +2.3106e+00 -2.9815e+00 +3.1725e+00 -1.3165e+00 +1.8188e+00 +5.0265e+00 +3.9794e+00 -4.1841e+00 +2.5561e+00 -1.8555e+00 +2.4673e+00 -3.3986e+00
413 +3.327524965e+01 +3.327524965e+01 -1.102247504e+02 -1.102247504e+02 +3.5048e+00 -3.0910e+00 -1.2370e+00 +3.9062e+00 -3.0911e+00 +1.0184e+00 -2.6090e+00 +3.1377e+00 +2.3571e+00 -4.3177e+00 +3.7250e+00 -7.4156e-01 +2.1675e+00 +4.6558e+00 +3.4368e+00 -5.5700e+00 +3.0804e+00 -2.0449e+00 +2.9231e+00 -1.6663e+00
418 +2.845100260e+01 +2.845100260e+01 -1.150489974e+02 -1.150489974e+02 +2.8769e+00 -2.3734e+00 -2.1090e+00 +4.1814e+00 -2.1056e+00 +8.7023e-01 -2.4828e+00 +2.8639e+00 +1.0705e+00 -4.4651e+00 +3.6959e+00 -1.9744e+00 +1.1958e+00 +4.7240e+00 +3.7286e+00 -4.6368e+00 +3.6051e+00 -1.5337e+00 +3.4386e+00 -2.3914e+00
462 +2.517819888e+01 +2.517819888e+01 -1.183218011e+02 -1.183218011e+02 +3.2155e+00 -3.1851e+00 -2.2413e+00 +3.5286e+00 -2.7833e+00 +9.2170e-01 -2.4843e+00 +3.1725e+00 +1.5210e+00 -3.9020e+00 +4.7568e+00 -2.5518e+00 +1.4189e+00 +3.4404e+00 +3.1918e+00 -5.0477e+00 +4.4093e+00 -1.0514e+00 +3.1451e+00 -2.6082e+00
484 +2.426421527e+01 +2.426421527e+01 -1.192357847e+02 -1.192357847e+02 +3.6168e+00 -2.1504e+00 -1.6972e+00 +4.0732e+00 -2.8721e+00 -2.1915e-01 -1.9389e+00 +3.7630e+00 +1.1695e+00 -3.9151e+00 +3.4969e+00 -2.6359e+00 +1.9789e+00 +3.2766e+00 +3.2575e+00 -4.4182e+00 +3.2723e+00 -1.1843e+00 +3.7103e+00 -3.7024e+00
506 +2.251400503e+01 +2.251400503e+01 -1.209859950e+02 -1.209859950e+02 +3.7353e+00 -1.8400e+00 -1.1380e+00 +4.3431e+00 -3.5316e+00 -4.7625e-01 -1.9843e+00 +3.9004e+00 +9.7874e-01 -3.8788e+00 +3.0041e+00 -2.1219e+00 +2.0717e+00 +3.2455e+00 +3.5090e+00 -4.0704e+00 +4.5021e+00 -1.4149e+00 +3.9956e+00 -3.7073e+00
528 +2.232615249e+01 +2.232615249e+01 -1.211738475e+02 -1.211738475e+02 +4.1769e+00 -2.1430e+00 -1.0588e+00 +3.8467e+00 -3.9276e+00 +7.4859e-02 -2.1679e+00 +3.7065e+00 +8.5337e-01 -3.5534e+00 +3.2003e+00 -2.1368e+00 +2.9962e+00 +4.0310e+00 +3.5396e+00 -3.8211e+00 +4.1424e+00 -1.8314e+00 +4.2705e+00 -3.3935e+00
572 +2.180180216e+01 +2.180180216e+01 -1.216981978e+02 -1.216981978e+02 +3.4024e+00 -2.0506e+00 -1.4054e+00 +3.1110e+00 -4.6759e+00 +9.7301e-02 -1.7052e+00 +3.5368e+00 +1.2562e+00 -2.9042e+00 +3.9253e+00 -3.3238e+00 +3.3679e+00 +4.2038e+00 +3.7796e+00 -4.1317e+00 +3.7081e+00 -9.4849e-01 +3.5133e+00 -2.7813e+00
594 +1.979302276e+01 +1.979302276e+01 -1.237069772e+02 -1.237069772e+02 +3.9680e+00 -1.9528e+00 -1.6725e+00 +3.5730e+00 -3.9728e+00 +3.8947e-01 -1.3796e+00 +3.9957e+00 +1.4433e+00 -2.7608e+00 +4.4981e+00 -2.2272e+00 +2.4413e+00 +4.1927e+00 +3.3504e+00 -3.7964e+00 +3.7528e+00 -9.1786e-01 +3.3059e+00 -2.4809e+00
616 +1.809564561e+01 +1.809564561e+01 -1.254043544e+02 -1.254043544e+02 +3.8095e+00 -2.2020e+00 -5.7965e-01 +3.3359e+00 -3.6440e+00 +5.4653e-01 -9.2237e-01 +3.4845e+00 +1.8960e+00 -2.5338e+00 +3.8123e+00 -2.6523e+00 +2.2468e+00 +4.2497e+00 +3.3354e+00 -3.7953e+00 +4.3428e+00 -7.4039e-01 +3.7401e+00 -2.8403e+00
638 +1.659181748e+01 +1.659181748e+01 -1.269081825e+02 -1.269081825e+02 +3.2694e+00 -2.4079e+00 -4.6504e-01 +3.5180e+00 -4.2630e+00 +6.6059e-01 -1.1395e+00 +2.9210e+00 +2.0739e+00 -2.9821e+00 +4.3090e+00 -2.5690e+00 +2.7061e+00 +4.9657e+00 +3.3296e+00 -4.2472e+00 +3.8919e+00 -2.7948e-01 +4.4080e+00 -2.5429e+00
660 +1.589480220e+01 +1.589480220e+01 -1.276051978e+02 -1.276051978e+02 +2.9411e+00 -1.6436e+00 -6.6379e-01 +3.4500e+00 -3.6515e+00 +1.1928e-01 -1.5992e+00 +2.6868e+00 +1.8373e+00 -3.2947e+00 +4.7153e+00 -2.1504e+00 +2.4196e+00 +5.0732e+00 +3.1610e+00 -4.4072e+00 +3.7601e+00 -1.1538e-01 +4.1383e+00 -2.0689e+00
682 +1.210495524e+01 +1.210495524e+01 -1.313950448e+02 -1.313950448e+02 +4.5946e+00 -1.5474e+00 -1.2026e+00 +3.6414e+00 -3.6819e+00 +5.7846e-02 -2.4937e+00 +2.4558e+00 +2.3969e+00 -3.5132e+00 +4.1772e+00 -1.5701e+00 +2.1182e+00 +5.0164e+00 +3.6385e+00 -5.2051e+00 +3.8523e+00 -2.1739e-01 +3.2915e+00 -2.9582e+00
726 +1.072080966e+01 +1.072080966e+01 -1.327791903e+02 -1.327791903e+02 +4.8963e+00 -2.0788e+00 -1.6432e+00 +3.8570e+00 -3.5575e+00 -1.1938e-01 -1.5824e+00 +2.3871e+00 +1.8819e+00 -3.9914e+00 +3.7711e+00 -2.7646e+00 +2.1111e+00 +4.8196e+00 +3.0812e+00 -5.2769e+00 +4.5116e+00 +2.3795e-01 +2.9035e+00 -2.7242e+00
924 +1.039604396e+01 +1.039604396e+01 -1.331039560e+02 -1.331039560e+02 +4.0519e+00 -1.7904e+00 -1.6624e+00 +4.1574e+00 -4.1943e+00 +3.5238e-02 -1.9837e+00 +2.6236e+00 +2.3328e+00 -4.1428e+00 +4.0892e+00 -2.3187e+00 +3.4743e+00 +3.9037e+00 +3.5287e+00 -4.8159e+00 +4.8533e+00 +3.4613e-01 +3.8408e+00 -2.4815e+00
946 +1.023058045e+01 +1.023058045e+01 -1.332694196e+02 -1.332694196e+02 +4.7882e+00 -1.6176e+00 -1.2914e+00 +3.7873e+00 -3.5230e+00 +2.9748e-02 -1.9857e+00 +2.6070e+00 +2.4890e+00 -4.2040e+00 +3.9089e+00 -2.4773e+00 +3.3354e+00 +4.1149e+00 +3.7530e+00 -4.9096e+00 +4.7768e+00 +3.2946e-01 +4.0551e+00 -2.6409e+00
968 +9.089566969e+00 +9.089566969e+00 -1.344104330e+02 -1.344104330e+02 +4.8519e+00 -1.4625e+00 -1.6462e+00 +3.8200e+00 -3.7507e+00 +2.7896e-01 -2.2073e+00 +2.3023e+00 +2.4677e+00 -3.8823e+00 +3.4517e+00 -2.2410e+00 +2.8410e+00 +4.1942e+00 +3.5870e+00 -4.8002e+00 +4.9671e+00 +4.4222e-01 +3.6558e+00 -2.5706e+00
990 +8.873104732e+00 +8.873104732e+00 -1.346268953e+02 -1.346268953e+02 +4.7406e+00 -1.7401e+00 -1.3123e+00 +3.8336e+00 -4.0271e+00 +1.6367e-01 -2.2421e+00 +2.3050e+00 +2.5229e+00 -4.1756e+00 +3.6146e+00 -2.0303e+00 +2.7111e+00 +4.2802e+00 +3.2747e+00 -4.7500e+00 +5.1762e+00 +7.0861e-01 +3.5607e+00 -2.4018e+00
1056 +8.554217022e+00 +8.554217022e+00 -1.349457830e+02 -1.349457830e+02 +4.5495e+00 -1.5948e+00 -1.5448e+00 +3.8738e+00 -4.3405e+00 -1.4699e-01 -2.0372e+00 +2.3135e+00 +1.9398e+00 -3.8453e+00 +3.7418e+00 -1.9933e+00 +2.2597e+00 +4.2365e+00 +2.9215e+00 -4.7479e+00 +4.7166e+00 +1.0264e+00 +3.7078e+00 -2.4710e+00
1100 +8.280613779e+00 +8.280613779e+00 -1.352193862e+02 -1.352193862e+02 +4.4030e+00 -1.9587e+00 -1.2674e+00 +3.8605e+00 -4.3677e+00 -1.5974e-01 -1.8932e+00 +2.6009e+00 +2.1559e+00 -3.6509e+00 +3.5869e+00 -1.8116e+00 +2.4788e+00 +4.5509e+00 +3.0612e+00 -4.7687e+00 +4.7722e+00 +3.9498e-01 +3.6730e+00 -2.5882e+00
1298 +8.009131428e+00 +8.009131428e+00 -1.354908686e+02 -1.354908686e+02 +4.3863e+00 -1.8824e+00 -1.6409e+00 +3.7836e+00 -3.9644e+00 +2.6229e-02 -1.9357e+00 +2.3580e+00 +2.0820e+00 -3.7779e+00 +3.5995e+00 -2.2713e+00 +2.2682e+00 +4.5785e+00 +3.2041e+00 -4.6643e+00 +4.7746e+00 +5.1125e-01 +4.1454e+00 -2.6199e+00
1496 +7.941933858e+00 +7.941933858e+00 -1.355580661e+02 -1.355580661e+02 +4.4328e+00 -1.7560e+00 -1.4462e+00 +3.9093e+00 -4.0952e+00 -2.1378e-01 -2.0404e+00 +2.5158e+00 +2.1581e+00 -3.6831e+00 +3.7246e+00 -1.9386e+00 +2.3044e+00 +4.5318e+00 +3.3736e+00 -4.7110e+00 +4.8820e+00 +6.6996e-01 +4.1375e+00 -2.4565e+00
5414 +7.732245142e+00 +7.732245142e+00 -1.357677549e+02 -1.357677549e+02 +1.5280e+00 +3.3895e-01 -1.4055e+00 +4.2627e+00 +7.6552e-01 -2.8629e+00 -1.9770e+00 +1.4092e+00 +1.9380e+00 +7.4351e-01 -4.0447e+00 -2.2289e+00 +3.8590e+00 +4.8082e+00 +2.0517e+00 +1.6410e+00 -4.5261e+00 +4.4379e+00 +3.3308e+00 +5.4541e-01
5436 +7.405524748e+00 +7.405524748e+00 -1.360944753e+02 -1.360944753e+02 +1.4602e+00 +4.4074e-01 -1.2204e+00 +4.2756e+00 +8.5689e-01 -2.6253e+00 -1.7453e+00 +1.5393e+00 +1.9525e+00 +1.0805e+00 -4.1966e+00 -2.1956e+00 +4.0913e+00 +4.8815e+00 +2.1250e+00 +1.5857e+00 -4.1963e+00 +4.1959e+00 +3.5070e+00 +7.8680e-01
5480 +7.238560558e+00 +7.238560558e+00 -1.362614394e+02 -1.362614394e+02 +1.7413e+00 +4.3715e-01 -1.4158e+00 +4.2365e+00 +7.9179e-01 -2.5937e+00 -1.7965e+00 +1.3321e+00 +1.8884e+00 +1.1774e+00 -4.0393e+00 -2.2925e+00 +3.9269e+00 +4.9206e+00 +2.3433e+00 +1.8271e+00 -4.2070e+00 +4.2460e+00 +3.2905e+00 +7.4001e-01
5721 +7.010865883e+00 +7.010865883e+00 -1.364891341e+02 -1.364891341e+02 +2.1752e+00 +4.6985e-01 -1.2462e+00 +4.2207e+00 +6.3224e-01 -2.2400e+00 -1.9801e+00 +1.3937e+00 +2.1416e+00 +1.1384e+00 -3.9955e+00 -2.0526e+00 +3.8927e+00 +5.0082e+00 +2.4368e+00 +2.0965e+00 -4.3302e+00 +4.1666e+00 +3.1656e+00 +8.5807e-01
5810 +6.864614795e+00 +6.864614795e+00 -1.366353852e+02 -1.366353852e+02 +2.0547e+00 +4.7943e-01 -1.2893e+00 +3.9792e+00 +8.0373e-01 -2.3114e+00 -1.8237e+00 +1.2999e+00 +2.0592e+00 +1.0364e+00 -4.1815e+00 -1.9618e+00 +3.7972e+00 +4.8878e+00 +2.4590e+00 +1.8493e+00 -4.5661e+00 +4.1693e+00 +3.2014e+00 +6.3151e-01
5920 +6.758555062e+00 +6.758555062e+00 -1.367414449e+02 -1.367414449e+02 +2.2315e+00 +5.7498e-01 -1.3210e+00 +4.1926e+00 +7.5959e-01 -2.1748e+00 -1.7950e+00 +1.2125e+00 +2.0888e+00 +1.0319e+00 -4.4247e+00 -2.0093e+00 +3.6103e+00 +4.7888e+00 +2.3305e+00 +1.8303e+00 -4.5669e+00 +4.0501e+00 +3.2870e+00 +7.5684e-01
10696 +6.519213606e+00 +6.519213606e+00 -1.369807864e+02 -1.369807864e+02 -2.7812e+00 +1.7803e-01 +9.1121e-01 +3.1729e-01 +2.7118e+00 +3.0182e+00 -9.3673e-01 -2.6028e+00 -1.1452e+00 -2.4749e+00 -2.9805e+00 -1.0852e+00 +2.5598e+00 +3.8540e+00 +1.7627e+00 +3.5490e+00 +2.4366e+00 -2.2664e-01 -2.7449e+00 -2.0048e+00
10828 +5.282908465e+00 +5.282908465e+00 -1.382170915e+02 -1.382170915e+02 -3.3189e+00 +6.9588e-01 +1.0305e+00 +1.4128e-02 +2.1589e+00 +3.3003e+00 -7.1231e-01 -2.6426e+00 -1.5581e+00 -3.0448e+00 -1.9797e+00 -6.3447e-01 +3.0868e+00 +4.4334e+00 +1.1058e+00 +4.3400e+00 +2.1971e+00 +6.1300e-02 -2.7910e+00 -1.9092e+00
10894 +5.184406336e+00 +5.184406336e+00 -1.383155937e+02 -1.383155937e+02 -2.5435e+00 +5.7157e-01 +9.0476e-01 -3.2998e-01 +2.1576e+00 +4.2601e+00 -7.9929e-01 -2.6562e+00 -1.4308e+00 -2.7021e+00 -1.5754e+00 -1.3811e+00 +3.1381e+00 +4.4734e+00 +1.6675e+00 +4.6625e+00 +2.2428e+00 -3.0299e-01 -2.7603e+00 -2.0982e+00
10916 +4.425196888e+00 +4.425196888e+00 -1.390748031e+02 -1.390748031e+02 -2.6235e+00 +5.8156e-01 +1.0586e+00 -1.9704e-01 +2.4009e+00 +3.9241e+00 -1.0350e+00 -2.8698e+00 -1.6993e+00 -3.3657e+00 -1.7053e+00 -1.2983e+00 +3.0004e+00 +4.5930e+00 +1.3051e+00 +4.4413e+00 +2.7869e+00 -1.6629e-01 -3.0461e+00 -2.3430e+00
11004 +3.987708776e+00 +3.987708776e+00 -1.395122912e+02 -1.395122912e+02 -2.3965e+00 +5.4702e-01 +1.1778e+00 -5.1388e-01 +1.6239e+00 +3.6163e+00 -9.2322e-01 -2.8683e+00 -1.7449e+00 -3.2308e+00 -2.0568e+00 -8.3562e-01 +3.3272e+00 +4.5513e+00 +8.8833e-01 +4.1978e+00 +2.8261e+00 +6.7134e-02 -2.9048e+00 -1.6885e+00
11026 +3.613760302e+00 +3.613760302e+00 -1.398862397e+02 -1.398862397e+02 -2.4677e+00 +6.1201e-01 +1.4227e+00 -6.3993e-01 +1.8465e+00 +3.8346e+00 -8.3025e-01 -2.7392e+00 -1.7593e+00 -3.4197e+00 -2.0846e+00 -7.1865e-01 +3.3971e+00 +4.7921e+00 +1.4330e+00 +4.2931e+00 +2.7906e+00 +5.3372e-02 -2.9697e+00 -1.8346e+00
11070 +3.196403549e+00 +3.196403549e+00 -1.403035965e+02 -1.403035965e+02 -2.7092e+00 +4.0278e-01 +1.3737e+00 -6.5297e-01 +1.7209e+00 +3.8073e+00 -8.0844e-01 -2.7138e+00 -2.1344e+00 -3.3469e+00 -2.1465e+00 -6.1583e-01 +3.6018e+00 +4.6924e+00 +1.5026e+00 +4.1420e+00 +2.9213e+00 -2.2609e-01 -2.8770e+00 -1.9263e+00
11092 +2.888151607e+00 +2.888151607e+00 -1.406118484e+02 -1.406118484e+02 -2.7453e+00 +6.3353e-01 +1.3146e+00 -7.2250e-01 +1.7390e+00 +3.9904e+00 -7.2838e-01 -2.8477e+00 -1.8813e+00 -3.4407e+00 -2.2300e+00 -5.2682e-01 +3.3963e+00 +4.6622e+00 +1.3345e+00 +3.9832e+00 +2.7807e+00 -4.2535e-01 -2.9609e+00 -1.9896e+00
11180 +2.807238638e+00 +2.807238638e+00 -1.406927614e+02 -1.406927614e+02 -2.5459e+00 +9.9686e-01 +1.0679e+00 -9.2508e-01 +2.1268e+00 +3.8366e+00 -6.6668e-01 -2.5681e+00 -1.9225e+00 -3.2475e+00 -2.2758e+00 -7.1089e-01 +3.2640e+00 +4.5708e+00 +1.7002e+00 +3.9952e+00 +2.7183e+00 -6.8089e-01 -3.1631e+00 -2.3014e+00
11202 +2.638617799e+00 +2.638617799e+00 -1.408613822e+02 -1.408613822e+02 -2.4610e+00 +1.1417e+00 +8.9215e-01 -7.2146e-01 +1.9723e+00 +3.6956e+00 -7.8836e-01 -2.6233e+00 -1.7594e+00 -3.1441e+00 -1.9681e+00 -9.0640e-01 +3.1792e+00 +4.4639e+00 +1.4958e+00 +4.0793e+00 +2.8940e+00 -5.8274e-01 -3.2544e+00 -2.0370e+00
11334 +2.437088336e+00 +2.437088336e+00 -1.410629117e+02 -1.410629117e+02 -2.6968e+00 +1.0622e+00 +9.2049e-01 -5.1451e-01 +2.0071e+00 +3.6288e+00 -7.1362e-01 -2.7547e+00 -1.6902e+00 -3.1467e+00 -2.2126e+00 -9.7274e-01 +3.2066e+00 +4.5921e+00 +1.5694e+00 +4.0949e+00 +2.5633e+00 -8.5174e-01 -3.1629e+00 -1.9357e+00
11378 +2.396699220e+00 +2.396699220e+00 -1.411033008e+02 -1.411033008e+02 -2.6884e+00 +1.1716e+00 +8.6729e-01 -4.9098e-01 +1.9245e+00 +3.4785e+00 -8.2449e-01 -2.7869e+00 -1.9343e+00 -3.3489e+00 -2.3651e+00 -9.2255e-01 +3.2171e+00 +4.6934e+00 +1.5524e+00 +4.0416e+00 +2.6577e+00 -8.8114e-01 -3.2130e+00 -1.9443e+00
11466 +2.314576177e+00 +2.314576177e+00 -1.411854238e+02 -1.411854238e+02 -2.5785e+00 +8.7979e-01 +1.0103e+00 -5.6880e-01 +1.7377e+00 +3.5059e+00 -9.4856e-01 -2.6345e+00 -1.9473e+00 -3.3176e+00 -2.1783e+00 -8.2526e-01 +3.3212e+00 +4.7675e+00 +1.6694e+00 +3.9318e+00 +2.5835e+00 -7.8213e-01 -3.0447e+00 -1.9268e+00
11576 +2.286146621e+00 +2.286146621e+00 -1.412138534e+02 -1.412138534e+02 -2.6584e+00 +8.3995e-01 +9.7473e-01 -6.0763e-01 +1.7813e+00 +3.4331e+00 -8.8722e-01 -2.6215e+00 -1.8731e+00 -3.2565e+00 -2.3679e+00 -8.6072e-01 +3.1981e+00 +4.7504e+00 +1.6275e+00 +3.8651e+00 +2.6503e+00 -8.2634e-01 -3.1537e+00 -1.9791e+00
35762 +2.235823997e+00 +2.235823997e+00 -1.412641760e+02 -1.412641760e+02 +4.8032e-01 -1.8141e+00 -4.2645e+00 -3.9619e-01 +1.5613e+00 -3.6262e-01 +8.7746e-01 -1.8564e+00 -2.9582e+00 -2.1441e+00 +2.0755e+00 +3.6621e+00 +5.1012e-01 +2.4354e+00 -2.7698e+00 +3.1170e+00 +4.9170e+00 -1.7327e+00 +3.1026e+00 +1.7819e+00
35938 +2.177060198e+00 +2.177060198e+00 -1.413229398e+02 -1.413229398e+02 +4.1974e-01 -1.8759e+00 -4.4396e+00 -3.7291e-01 +1.3597e+00 -9.3154e-01 +7.7147e-01 -1.8931e+00 -2.9679e+00 -2.2703e+00 +2.0900e+00 +3.4901e+00 +3.4158e-01 +2.4769e+00 -2.9776e+00 +3.2921e+00 +4.8490e+00 -1.7853e+00 +3.2426e+00 +1.8494e+00
