% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
17878 +3.180445317e+00 +3.180445317e+00 +7.832044532e+01 +7.832044532e+01 +2.3777e+00 +1.6646e-01 -4.2931e+00 -4.8724e+00 +2.8428e+00 +4.4766e+00 -1.7516e+00 -1.1120e+00 -2.8531e+00 +1.6674e+00 +2.0435e+00 -8.8529e-01 -1.5533e-01 +3.3590e+00 -2.3754e+00 -1.2274e+00 +2.3389e+00 -2.3772e+00 +2.2180e+00 -4.3655e+00
19932 +2.441094227e+00 +2.441094227e+00 +7.758109423e+01 +7.758109423e+01 +2.2394e+00 +1.7719e-01 -4.3171e+00 -4.8432e+00 +2.6059e+00 +5.0933e+00 -1.8553e+00 -1.4339e+00 -2.8349e+00 +1.7030e+00 +2.3595e+00 -9.0572e-01 -6.0335e-02 +2.8462e+00 -2.3922e+00 -1.3073e+00 +2.4239e+00 -2.4678e+00 +2.2638e+00 -4.8862e+00
20001 +2.214534722e+00 +2.214534722e+00 +7.735453472e+01 +7.735453472e+01 +2.2328e+00 +1.7066e-01 -4.3263e+00 -4.8476e+00 +2.5903e+00 +5.0982e+00 -1.8493e+00 -1.4486e+00 -2.8206e+00 +1.7097e+00 +2.3259e+00 -8.9198e-01 -6.7522e-02 +2.8059e+00 -2.3832e+00 -1.3188e+00 +2.4289e+00 -2.4638e+00 +2.2702e+00 -4.8738e+00
20020 +1.606041021e+00 +1.606041021e+00 +7.674604102e+01 +7.674604102e+01 +2.2412e+00 +1.7836e-01 -4.3203e+00 -4.8450e+00 +2.5983e+00 +5.1022e+00 -1.8561e+00 -1.4385e+00 -2.8240e+00 +1.7023e+00 +2.3325e+00 -9.0430e-01 -5.9781e-02 +2.8284e+00 -2.3882e+00 -1.3039e+00 +2.4236e+00 -2.4614e+00 +2.2683e+00 -4.8773e+00
20054 +1.318282464e+00 +1.318282464e+00 +7.645828246e+01 +7.645828246e+01 +2.2365e+00 +1.6942e-01 -4.3294e+00 -4.8410e+00 +2.5854e+00 +5.0861e+00 -1.8574e+00 -1.4322e+00 -2.8257e+00 +1.6916e+00 +2.3216e+00 -9.0170e-01 -4.8920e-02 +2.8350e+00 -2.3918e+00 -1.3180e+00 +2.4133e+00 -2.4582e+00 +2.2675e+00 -4.8699e+00
20315 +1.250444953e+00 +1.250444953e+00 +7.639044495e+01 +7.639044495e+01 +2.2336e+00 +1.6893e-01 -4.3248e+00 -4.8458e+00 +2.5817e+00 +5.0705e+00 -1.8460e+00 -1.4632e+00 -2.8260e+00 +1.6850e+00 +2.3385e+00 -9.0557e-01 -7.4563e-02 +2.7954e+00 -2.3912e+00 -1.3062e+00 +2.3997e+00 -2.4584e+00 +2.2661e+00 -4.8705e+00
20416 +1.144651674e+00 +1.144651674e+00 +7.628465167e+01 +7.628465167e+01 +2.2399e+00 +1.6988e-01 -4.3306e+00 -4.8499e+00 +2.5662e+00 +5.0815e+00 -1.8564e+00 -1.4635e+00 -2.8194e+00 +1.6875e+00 +2.3332e+00 -8.9754e-01 -5.5898e-02 +2.8170e+00 -2.3951e+00 -1.3019e+00 +2.4138e+00 -2.4536e+00 +2.2743e+00 -4.8630e+00
20526 +1.032365996e+00 +1.032365996e+00 +7.617236600e+01 +7.617236600e+01 +2.2377e+00 +1.7279e-01 -4.3301e+00 -4.8534e+00 +2.5611e+00 +5.0713e+00 -1.8414e+00 -1.4736e+00 -2.8189e+00 +1.6824e+00 +2.3367e+00 -8.9515e-01 -5.5828e-02 +2.8139e+00 -2.3983e+00 -1.2965e+00 +2.4126e+00 -2.4527e+00 +2.2758e+00 -4.8576e+00
20565 +1.000158670e+00 +1.000158670e+00 +7.614015867e+01 +7.614015867e+01 +2.2397e+00 +1.7279e-01 -4.3266e+00 -4.8537e+00 +2.5496e+00 +5.0798e+00 -1.8388e+00 -1.4545e+00 -2.8227e+00 +1.6936e+00 +2.3428e+00 -8.9387e-01 -5.6927e-02 +2.8089e+00 -2.4136e+00 -1.2841e+00 +2.4081e+00 -2.4509e+00 +2.2772e+00 -4.8524e+00
20587 +9.177021464e-01 +9.177021464e-01 +7.605770215e+01 +7.605770215e+01 +2.2347e+00 +1.7342e-01 -4.3268e+00 -4.8460e+00 +2.5712e+00 +5.0690e+00 -1.8335e+00 -1.4611e+00 -2.8176e+00 +1.6951e+00 +2.3363e+00 -9.0090e-01 -6.4158e-02 +2.8094e+00 -2.3887e+00 -1.2908e+00 +2.4098e+00 -2.4494e+00 +2.2794e+00 -4.8562e+00
20636 +8.483268401e-01 +8.483268401e-01 +7.598832684e+01 +7.598832684e+01 +2.2383e+00 +1.6954e-01 -4.3276e+00 -4.8560e+00 +2.5651e+00 +5.0605e+00 -1.8463e+00 -1.4815e+00 -2.8192e+00 +1.6874e+00 +2.3418e+00 -8.9508e-01 -6.5612e-02 +2.7967e+00 -2.4001e+00 -1.2977e+00 +2.4127e+00 -2.4499e+00 +2.2789e+00 -4.8594e+00
20746 +6.638545402e-01 +6.638545402e-01 +7.580385454e+01 +7.580385454e+01 +2.2365e+00 +1.7244e-01 -4.3224e+00 -4.8532e+00 +2.5574e+00 +5.0562e+00 -1.8412e+00 -1.4882e+00 -2.8117e+00 +1.6852e+00 +2.3409e+00 -8.9798e-01 -6.6430e-02 +2.8029e+00 -2.3988e+00 -1.3013e+00 +2.4098e+00 -2.4472e+00 +2.2783e+00 -4.8484e+00
20981 +5.965393783e-01 +5.965393783e-01 +7.573653938e+01 +7.573653938e+01 +2.2380e+00 +1.6066e-01 -4.3190e+00 -4.8492e+00 +2.5521e+00 +5.0745e+00 -1.8524e+00 -1.4622e+00 -2.8188e+00 +1.6825e+00 +2.3319e+00 -8.9075e-01 -7.8918e-02 +2.8017e+00 -2.4030e+00 -1.2941e+00 +2.4014e+00 -2.4524e+00 +2.2820e+00 -4.8397e+00
21032 +5.667271219e-01 +5.667271219e-01 +7.570672712e+01 +7.570672712e+01 +2.2386e+00 +1.6309e-01 -4.3223e+00 -4.8568e+00 +2.5503e+00 +5.0702e+00 -1.8490e+00 -1.4671e+00 -2.8194e+00 +1.6862e+00 +2.3362e+00 -8.9258e-01 -7.2595e-02 +2.7938e+00 -2.4082e+00 -1.2908e+00 +2.4003e+00 -2.4517e+00 +2.2814e+00 -4.8417e+00
21142 +5.204441280e-01 +5.204441280e-01 +7.566044413e+01 +7.566044413e+01 +2.2424e+00 +1.6143e-01 -4.3225e+00 -4.8586e+00 +2.5515e+00 +5.0795e+00 -1.8550e+00 -1.4863e+00 -2.8234e+00 +1.6869e+00 +2.3365e+00 -8.8938e-01 -7.6633e-02 +2.7962e+00 -2.4010e+00 -1.2897e+00 +2.3974e+00 -2.4537e+00 +2.2817e+00 -4.8485e+00
21230 +4.098300749e-01 +4.098300749e-01 +7.554983007e+01 +7.554983007e+01 +2.2417e+00 +1.6051e-01 -4.3226e+00 -4.8583e+00 +2.5544e+00 +5.0743e+00 -1.8541e+00 -1.4858e+00 -2.8285e+00 +1.6818e+00 +2.3386e+00 -8.8810e-01 -7.6031e-02 +2.8007e+00 -2.4032e+00 -1.2928e+00 +2.3987e+00 -2.4492e+00 +2.2827e+00 -4.8545e+00
21570 +4.031604918e-01 +4.031604918e-01 +7.554316049e+01 +7.554316049e+01 +2.2439e+00 +1.5700e-01 -4.3222e+00 -4.8606e+00 +2.5514e+00 +5.0723e+00 -1.8492e+00 -1.4870e+00 -2.8215e+00 +1.6885e+00 +2.3352e+00 -8.8478e-01 -6.9376e-02 +2.8003e+00 -2.4054e+00 -1.2897e+00 +2.4023e+00 -2.4474e+00 +2.2817e+00 -4.8462e+00
21648 +3.937755446e-01 +3.937755446e-01 +7.553377554e+01 +7.553377554e+01 +2.2425e+00 +1.5815e-01 -4.3198e+00 -4.8596e+00 +2.5502e+00 +5.0734e+00 -1.8469e+00 -1.4787e+00 -2.8226e+00 +1.6883e+00 +2.3366e+00 -8.8873e-01 -7.0074e-02 +2.8025e+00 -2.4052e+00 -1.2914e+00 +2.4009e+00 -2.4485e+00 +2.2814e+00 -4.8442e+00
21833 +3.444946317e-01 +3.444946317e-01 +7.548449463e+01 +7.548449463e+01 +2.2416e+00 +1.5558e-01 -4.3203e+00 -4.8602e+00 +2.5475e+00 +5.0723e+00 -1.8457e+00 -1.4833e+00 -2.8211e+00 +1.6915e+00 +2.3433e+00 -8.8935e-01 -7.3232e-02 +2.8049e+00 -2.4079e+00 -1.2925e+00 +2.4000e+00 -2.4471e+00 +2.2820e+00 -4.8426e+00
21879 +2.987019043e-01 +2.987019043e-01 +7.543870190e+01 +7.543870190e+01 +2.2398e+00 +1.5689e-01 -4.3203e+00 -4.8628e+00 +2.5467e+00 +5.0693e+00 -1.8473e+00 -1.4884e+00 -2.8205e+00 +1.6898e+00 +2.3391e+00 -8.8943e-01 -7.4098e-02 +2.8038e+00 -2.4051e+00 -1.2926e+00 +2.4004e+00 -2.4480e+00 +2.2822e+00 -4.8421e+00
21934 +2.589499102e-01 +2.589499102e-01 +7.539894991e+01 +7.539894991e+01 +2.2396e+00 +1.5761e-01 -4.3213e+00 -4.8624e+00 +2.5464e+00 +5.0700e+00 -1.8447e+00 -1.4897e+00 -2.8208e+00 +1.6913e+00 +2.3414e+00 -8.9010e-01 -7.2319e-02 +2.8058e+00 -2.4081e+00 -1.2921e+00 +2.4023e+00 -2.4474e+00 +2.2814e+00 -4.8437e+00
21959 +2.438966096e-01 +2.438966096e-01 +7.538389661e+01 +7.538389661e+01 +2.2385e+00 +1.5897e-01 -4.3216e+00 -4.8622e+00 +2.5468e+00 +5.0715e+00 -1.8456e+00 -1.4932e+00 -2.8211e+00 +1.6914e+00 +2.3399e+00 -8.8884e-01 -7.2625e-02 +2.8052e+00 -2.4082e+00 -1.2924e+00 +2.4021e+00 -2.4476e+00 +2.2808e+00 -4.8453e+00
21985 +2.070966347e-01 +2.070966347e-01 +7.534709663e+01 +7.534709663e+01 +2.2384e+00 +1.5744e-01 -4.3218e+00 -4.8624e+00 +2.5452e+00 +5.0711e+00 -1.8451e+00 -1.4926e+00 -2.8205e+00 +1.6915e+00 +2.3420e+00 -8.8815e-01 -7.3368e-02 +2.8032e+00 -2.4111e+00 -1.2928e+00 +2.4021e+00 -2.4465e+00 +2.2808e+00 -4.8408e+00
22022 +1.872753379e-01 +1.872753379e-01 +7.532727534e+01 +7.532727534e+01 +2.2395e+00 +1.5732e-01 -4.3209e+00 -4.8640e+00 +2.5443e+00 +5.0703e+00 -1.8448e+00 -1.4943e+00 -2.8202e+00 +1.6914e+00 +2.3408e+00 -8.8897e-01 -7.2289e-02 +2.8028e+00 -2.4104e+00 -1.2926e+00 +2.4019e+00 -2.4467e+00 +2.2809e+00 -4.8414e+00
22132 +1.590251734e-01 +1.590251734e-01 +7.529902517e+01 +7.529902517e+01 +2.2391e+00 +1.5610e-01 -4.3210e+00 -4.8653e+00 +2.5463e+00 +5.0698e+00 -1.8448e+00 -1.4908e+00 -2.8210e+00 +1.6951e+00 +2.3386e+00 -8.8842e-01 -7.4229e-02 +2.8057e+00 -2.4110e+00 -1.2933e+00 +2.4003e+00 -2.4468e+00 +2.2811e+00 -4.8419e+00
22330 +1.415491276e-01 +1.415491276e-01 +7.528154913e+01 +7.528154913e+01 +2.2393e+00 +1.5775e-01 -4.3206e+00 -4.8657e+00 +2.5463e+00 +5.0693e+00 -1.8438e+00 -1.4909e+00 -2.8223e+00 +1.6953e+00 +2.3403e+00 -8.8881e-01 -7.3349e-02 +2.8044e+00 -2.4111e+00 -1.2922e+00 +2.3996e+00 -2.4478e+00 +2.2815e+00 -4.8438e+00
22572 +1.379348344e-01 +1.379348344e-01 +7.527793483e+01 +7.527793483e+01 +2.2395e+00 +1.5752e-01 -4.3205e+00 -4.8661e+00 +2.5469e+00 +5.0692e+00 -1.8440e+00 -1.4891e+00 -2.8220e+00 +1.6961e+00 +2.3398e+00 -8.8933e-01 -7.4164e-02 +2.8043e+00 -2.4125e+00 -1.2928e+00 +2.3987e+00 -2.4481e+00 +2.2817e+00 -4.8431e+00
22619 +1.231886138e-01 +1.231886138e-01 +7.526318861e+01 +7.526318861e+01 +2.2391e+00 +1.5780e-01 -4.3201e+00 -4.8671e+00 +2.5461e+00 +5.0684e+00 -1.8437e+00 -1.4910e+00 -2.8215e+00 +1.6949e+00 +2.3409e+00 -8.8925e-01 -7.3892e-02 +2.8044e+00 -2.4120e+00 -1.2924e+00 +2.3986e+00 -2.4481e+00 +2.2815e+00 -4.8434e+00
22748 +1.200965972e-01 +1.200965972e-01 +7.526009660e+01 +7.526009660e+01 +2.2396e+00 +1.5749e-01 -4.3205e+00 -4.8667e+00 +2.5471e+00 +5.0691e+00 -1.8441e+00 -1.4903e+00 -2.8214e+00 +1.6957e+00 +2.3398e+00 -8.8934e-01 -7.3929e-02 +2.8052e+00 -2.4121e+00 -1.2922e+00 +2.3988e+00 -2.4484e+00 +2.2817e+00 -4.8444e+00
22880 +1.109233122e-01 +1.109233122e-01 +7.525092331e+01 +7.525092331e+01 +2.2397e+00 +1.5733e-01 -4.3201e+00 -4.8671e+00 +2.5466e+00 +5.0692e+00 -1.8442e+00 -1.4911e+00 -2.8210e+00 +1.6956e+00 +2.3400e+00 -8.8930e-01 -7.3801e-02 +2.8053e+00 -2.4119e+00 -1.2921e+00 +2.3989e+00 -2.4478e+00 +2.2817e+00 -4.8442e+00
22946 +1.078326397e-01 +1.078326397e-01 +7.524783264e+01 +7.524783264e+01 +2.2399e+00 +1.5753e-01 -4.3201e+00 -4.8673e+00 +2.5464e+00 +5.0691e+00 -1.8445e+00 -1.4908e+00 -2.8214e+00 +1.6956e+00 +2.3400e+00 -8.8913e-01 -7.3974e-02 +2.8054e+00 -2.4126e+00 -1.2919e+00 +2.3990e+00 -2.4479e+00 +2.2818e+00 -4.8446e+00
23012 +1.045375079e-01 +1.045375079e-01 +7.524453751e+01 +7.524453751e+01 +2.2397e+00 +1.5744e-01 -4.3201e+00 -4.8675e+00 +2.5464e+00 +5.0692e+00 -1.8446e+00 -1.4913e+00 -2.8212e+00 +1.6956e+00 +2.3404e+00 -8.8923e-01 -7.3887e-02 +2.8052e+00 -2.4122e+00 -1.2919e+00 +2.3992e+00 -2.4480e+00 +2.2819e+00 -4.8444e+00
23210 +1.013114881e-01 +1.013114881e-01 +7.524131149e+01 +7.524131149e+01 +2.2398e+00 +1.5738e-01 -4.3200e+00 -4.8674e+00 +2.5465e+00 +5.0693e+00 -1.8445e+00 -1.4919e+00 -2.8207e+00 +1.6959e+00 +2.3404e+00 -8.8912e-01 -7.3434e-02 +2.8060e+00 -2.4123e+00 -1.2916e+00 +2.3995e+00 -2.4477e+00 +2.2822e+00 -4.8442e+00
23320 +9.979443968e-02 +9.979443968e-02 +7.523979444e+01 +7.523979444e+01 +2.2398e+00 +1.5709e-01 -4.3203e+00 -4.8675e+00 +2.5464e+00 +5.0691e+00 -1.8447e+00 -1.4914e+00 -2.8209e+00 +1.6956e+00 +2.3407e+00 -8.8912e-01 -7.3718e-02 +2.8061e+00 -2.4124e+00 -1.2918e+00 +2.3998e+00 -2.4476e+00 +2.2822e+00 -4.8445e+00
23496 +9.700463283e-02 +9.700463283e-02 +7.523700463e+01 +7.523700463e+01 +2.2398e+00 +1.5720e-01 -4.3203e+00 -4.8679e+00 +2.5464e+00 +5.0689e+00 -1.8448e+00 -1.4915e+00 -2.8210e+00 +1.6957e+00 +2.3409e+00 -8.8907e-01 -7.3570e-02 +2.8061e+00 -2.4125e+00 -1.2917e+00 +2.3997e+00 -2.4475e+00 +2.2822e+00 -4.8447e+00
23729 +9.432499751e-02 +9.432499751e-02 +7.523432500e+01 +7.523432500e+01 +2.2396e+00 +1.5759e-01 -4.3204e+00 -4.8679e+00 +2.5462e+00 +5.0691e+00 -1.8453e+00 -1.4917e+00 -2.8208e+00 +1.6956e+00 +2.3405e+00 -8.8895e-01 -7.3854e-02 +2.8067e+00 -2.4125e+00 -1.2915e+00 +2.3998e+00 -2.4474e+00 +2.2824e+00 -4.8449e+00
23760 +9.159608652e-02 +9.159608652e-02 +7.523159609e+01 +7.523159609e+01 +2.2396e+00 +1.5755e-01 -4.3204e+00 -4.8678e+00 +2.5462e+00 +5.0691e+00 -1.8451e+00 -1.4916e+00 -2.8210e+00 +1.6956e+00 +2.3406e+00 -8.8892e-01 -7.3597e-02 +2.8066e+00 -2.4123e+00 -1.2918e+00 +2.3996e+00 -2.4473e+00 +2.2823e+00 -4.8448e+00
23958 +8.989990686e-02 +8.989990686e-02 +7.522989991e+01 +7.522989991e+01 +2.2396e+00 +1.5759e-01 -4.3204e+00 -4.8681e+00 +2.5460e+00 +5.0692e+00 -1.8454e+00 -1.4917e+00 -2.8211e+00 +1.6957e+00 +2.3408e+00 -8.8880e-01 -7.3601e-02 +2.8065e+00 -2.4123e+00 -1.2915e+00 +2.3996e+00 -2.4472e+00 +2.2823e+00 -4.8448e+00
24002 +8.745378183e-02 +8.745378183e-02 +7.522745378e+01 +7.522745378e+01 +2.2396e+00 +1.5772e-01 -4.3203e+00 -4.8681e+00 +2.5460e+00 +5.0691e+00 -1.8455e+00 -1.4916e+00 -2.8210e+00 +1.6956e+00 +2.3407e+00 -8.8877e-01 -7.3646e-02 +2.8066e+00 -2.4123e+00 -1.2916e+00 +2.3997e+00 -2.4472e+00 +2.2823e+00 -4.8448e+00
24178 +8.674828299e-02 +8.674828299e-02 +7.522674828e+01 +7.522674828e+01 +2.2395e+00 +1.5765e-01 -4.3203e+00 -4.8679e+00 +2.5459e+00 +5.0692e+00 -1.8454e+00 -1.4917e+00 -2.8210e+00 +1.6957e+00 +2.3409e+00 -8.8867e-01 -7.3617e-02 +2.8064e+00 -2.4123e+00 -1.2915e+00 +2.3998e+00 -2.4474e+00 +2.2822e+00 -4.8448e+00
24244 +8.463596141e-02 +8.463596141e-02 +7.522463596e+01 +7.522463596e+01 +2.2395e+00 +1.5767e-01 -4.3203e+00 -4.8680e+00 +2.5460e+00 +5.0692e+00 -1.8454e+00 -1.4917e+00 -2.8209e+00 +1.6957e+00 +2.3409e+00 -8.8869e-01 -7.3589e-02 +2.8065e+00 -2.4122e+00 -1.2914e+00 +2.3998e+00 -2.4473e+00 +2.2822e+00 -4.8449e+00
24442 +8.275465326e-02 +8.275465326e-02 +7.522275465e+01 +7.522275465e+01 +2.2395e+00 +1.5764e-01 -4.3203e+00 -4.8681e+00 +2.5461e+00 +5.0691e+00 -1.8455e+00 -1.4920e+00 -2.8209e+00 +1.6958e+00 +2.3409e+00 -8.8865e-01 -7.3530e-02 +2.8065e+00 -2.4120e+00 -1.2914e+00 +2.3998e+00 -2.4472e+00 +2.2822e+00 -4.8450e+00
24530 +8.016186207e-02 +8.016186207e-02 +7.522016186e+01 +7.522016186e+01 +2.2395e+00 +1.5768e-01 -4.3203e+00 -4.8682e+00 +2.5461e+00 +5.0691e+00 -1.8455e+00 -1.4920e+00 -2.8210e+00 +1.6958e+00 +2.3410e+00 -8.8857e-01 -7.3490e-02 +2.8066e+00 -2.4120e+00 -1.2914e+00 +2.3998e+00 -2.4471e+00 +2.2822e+00 -4.8450e+00
24706 +7.860492781e-02 +7.860492781e-02 +7.521860493e+01 +7.521860493e+01 +2.2395e+00 +1.5768e-01 -4.3203e+00 -4.8681e+00 +2.5460e+00 +5.0692e+00 -1.8456e+00 -1.4920e+00 -2.8210e+00 +1.6959e+00 +2.3410e+00 -8.8853e-01 -7.3484e-02 +2.8066e+00 -2.4119e+00 -1.2913e+00 +2.3998e+00 -2.4471e+00 +2.2823e+00 -4.8450e+00
24772 +7.743505367e-02 +7.743505367e-02 +7.521743505e+01 +7.521743505e+01 +2.2395e+00 +1.5767e-01 -4.3202e+00 -4.8681e+00 +2.5460e+00 +5.0693e+00 -1.8455e+00 -1.4922e+00 -2.8210e+00 +1.6960e+00 +2.3410e+00 -8.8852e-01 -7.3425e-02 +2.8066e+00 -2.4119e+00 -1.2913e+00 +2.3998e+00 -2.4470e+00 +2.2823e+00 -4.8449e+00
25212 +7.579502916e-02 +7.579502916e-02 +7.521579503e+01 +7.521579503e+01 +2.2395e+00 +1.5773e-01 -4.3203e+00 -4.8680e+00 +2.5460e+00 +5.0694e+00 -1.8456e+00 -1.4923e+00 -2.8210e+00 +1.6960e+00 +2.3411e+00 -8.8843e-01 -7.3283e-02 +2.8069e+00 -2.4118e+00 -1.2913e+00 +2.3998e+00 -2.4470e+00 +2.2823e+00 -4.8450e+00
25476 +7.385908075e-02 +7.385908075e-02 +7.521385908e+01 +7.521385908e+01 +2.2395e+00 +1.5775e-01 -4.3203e+00 -4.8681e+00 +2.5460e+00 +5.0693e+00 -1.8456e+00 -1.4923e+00 -2.8210e+00 +1.6960e+00 +2.3411e+00 -8.8845e-01 -7.3265e-02 +2.8068e+00 -2.4118e+00 -1.2912e+00 +2.3998e+00 -2.4469e+00 +2.2823e+00 -4.8450e+00
26334 +7.236609232e-02 +7.236609232e-02 +7.521236609e+01 +7.521236609e+01 +2.2395e+00 +1.5769e-01 -4.3203e+00 -4.8680e+00 +2.5460e+00 +5.0693e+00 -1.8455e+00 -1.4923e+00 -2.8210e+00 +1.6960e+00 +2.3412e+00 -8.8844e-01 -7.3241e-02 +2.8069e+00 -2.4118e+00 -1.2912e+00 +2.3998e+00 -2.4469e+00 +2.2823e+00 -4.8450e+00
% function evaluation | noise-free fitness - Fopt (1.042500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.115514267e+01 +1.115514267e+01 +1.154051427e+02 +1.154051427e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.027007402e+01 +1.027007402e+01 +1.145200740e+02 +1.145200740e+02 -7.9898e-01 -1.2720e-01 +8.8419e-01 -1.2451e+00 +1.0231e+00 -4.6632e-01 -5.1808e+00 +4.6134e+00 -9.2800e-01 -1.2386e+00 +1.4423e+00 +2.4498e+00 -2.7668e+00 -1.9497e+00 +1.2275e-02 +3.5454e+00 -2.0016e+00 +2.7143e-01 +5.4191e+00 +1.9581e+00
7 +1.022652108e+01 +1.022652108e+01 +1.144765211e+02 +1.144765211e+02 -7.2740e-01 -5.0171e-02 +9.4645e-01 -1.1662e+00 +1.2976e+00 -4.9015e-01 -5.1898e+00 +4.4176e+00 -1.2316e+00 -1.2709e+00 +1.2271e+00 +2.3186e+00 -3.0248e+00 -2.0048e+00 +3.6067e-02 +3.5632e+00 -1.8731e+00 +7.5400e-02 +5.4151e+00 +2.0134e+00
10 +8.807924878e+00 +8.807924878e+00 +1.130579249e+02 +1.130579249e+02 -8.2664e-01 -1.2959e-01 +8.9686e-01 -1.1981e+00 +9.6752e-01 -4.8652e-01 -5.2037e+00 +4.7895e+00 -1.0049e+00 -1.5806e+00 +1.3536e+00 +2.4591e+00 -2.7121e+00 -1.8495e+00 +1.3147e-01 +3.5665e+00 -1.7579e+00 +1.9497e-01 +5.3858e+00 +2.1454e+00
14 +8.232949910e+00 +8.232949910e+00 +1.124829499e+02 +1.124829499e+02 -6.9696e-01 +1.6493e-01 +9.2465e-01 -1.1967e+00 +1.3300e+00 -6.1136e-01 -5.1384e+00 +4.7548e+00 -1.0093e+00 -1.3342e+00 +1.3933e+00 +2.6457e+00 -2.8762e+00 -1.6733e+00 +1.8036e-01 +3.5277e+00 -1.7955e+00 +5.2259e-02 +5.2962e+00 +2.0232e+00
36 +7.784135160e+00 +7.784135160e+00 +1.120341352e+02 +1.120341352e+02 -7.3345e-01 -7.4790e-02 +7.5403e-01 -1.1750e+00 +1.0117e+00 -4.3908e-01 -4.9818e+00 +4.7520e+00 -9.9800e-01 -1.4890e+00 +1.4850e+00 +2.3445e+00 -2.8999e+00 -1.8519e+00 +1.1504e-01 +3.6413e+00 -1.8750e+00 +1.7818e-01 +5.4985e+00 +2.2044e+00
41 +7.665780880e+00 +7.665780880e+00 +1.119157809e+02 +1.119157809e+02 -7.2465e-01 -6.3148e-02 +8.5200e-01 -1.2719e+00 +1.1846e+00 -6.7050e-01 -5.1166e+00 +4.7659e+00 -1.0113e+00 -1.3925e+00 +1.5399e+00 +2.5533e+00 -2.9225e+00 -1.8335e+00 +3.5783e-02 +3.5260e+00 -1.8447e+00 +1.6794e-01 +5.5918e+00 +2.0923e+00
47 +6.383172856e+00 +6.383172856e+00 +1.106331729e+02 +1.106331729e+02 -7.6155e-01 -1.6300e-01 +9.3084e-01 -1.2270e+00 +1.1872e+00 -5.3063e-01 -5.3009e+00 +4.5278e+00 -9.9440e-01 -1.5031e+00 +1.4425e+00 +2.5314e+00 -2.9709e+00 -1.7711e+00 +2.0331e-01 +3.7238e+00 -1.7238e+00 +3.3216e-02 +5.4341e+00 +1.9603e+00
158 +4.693813056e+00 +4.693813056e+00 +1.089438131e+02 +1.089438131e+02 -9.3212e-01 -5.3392e-02 +1.0001e+00 -1.3194e+00 +1.2271e+00 -4.9297e-01 -5.0689e+00 +4.7603e+00 -1.2586e+00 -1.4152e+00 +1.2590e+00 +2.4025e+00 -2.8651e+00 -1.9484e+00 +6.8101e-02 +3.6933e+00 -1.5819e+00 +7.9524e-02 +5.4316e+00 +1.8640e+00
245 +2.652563917e+00 +2.652563917e+00 +1.069025639e+02 +1.069025639e+02 -9.6079e-01 -9.5931e-02 +9.4824e-01 -1.2932e+00 +1.1888e+00 -4.9689e-01 -5.0316e+00 +4.5945e+00 -1.0778e+00 -1.2187e+00 +1.3684e+00 +2.3256e+00 -2.8019e+00 -2.0159e+00 +1.7534e-01 +3.7503e+00 -1.7416e+00 +1.2692e-01 +5.2436e+00 +1.8551e+00
11385 +2.320116614e+00 +2.320116614e+00 +1.065701166e+02 +1.065701166e+02 -6.8136e-01 +2.0367e+00 +2.1978e+00 -1.2356e+00 +1.5659e+00 -1.4430e+00 -5.1675e+00 +3.7176e+00 -1.3530e+00 -1.7467e+00 +1.4943e+00 +3.7015e+00 -2.9318e+00 -2.5804e+00 -3.2608e-01 +4.4239e+00 -1.5689e+00 -1.0199e+00 +5.6651e+00 +1.8663e+00
11550 +2.271258846e+00 +2.271258846e+00 +1.065212588e+02 +1.065212588e+02 -6.8904e-01 +2.0447e+00 +2.2080e+00 -1.2139e+00 +1.5332e+00 -1.4316e+00 -5.1600e+00 +3.6941e+00 -1.3444e+00 -1.7165e+00 +1.5001e+00 +3.7060e+00 -2.9115e+00 -2.5880e+00 -3.2337e-01 +4.4027e+00 -1.5672e+00 -1.0139e+00 +5.6789e+00 +1.8751e+00
11572 +2.191046315e+00 +2.191046315e+00 +1.064410463e+02 +1.064410463e+02 -6.9452e-01 +2.0549e+00 +2.2120e+00 -1.2176e+00 +1.5409e+00 -1.4390e+00 -5.1578e+00 +3.6960e+00 -1.3498e+00 -1.7245e+00 +1.5008e+00 +3.7129e+00 -2.9122e+00 -2.5829e+00 -3.2660e-01 +4.3996e+00 -1.5688e+00 -1.0261e+00 +5.6808e+00 +1.8778e+00
11645 +1.702892743e+00 +1.702892743e+00 +1.059528927e+02 +1.059528927e+02 -6.9361e-01 +2.0549e+00 +2.2071e+00 -1.2122e+00 +1.5341e+00 -1.4282e+00 -5.1659e+00 +3.6777e+00 -1.3424e+00 -1.7258e+00 +1.5181e+00 +3.7166e+00 -2.9112e+00 -2.5671e+00 -3.2149e-01 +4.4096e+00 -1.5781e+00 -1.0181e+00 +5.6811e+00 +1.8993e+00
